"","airport","time","summary","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","uvIndex","visibility","ozone","precipType","precipAccumulation","time2"
"869","Eureka",2019-12-04 03:00:00,"Partly Cloudy",0,0,31.21,23.96,17.75,0.58,998.37,7.64,7.72,269.044480733429,0.39,0,10,354.52,"",NA,2019-12-04 03:00:00
"870","Eureka",2019-12-04 04:00:00,"Overcast",0,0,31.28,22.94,17.85,0.58,998.79,9.47,9.45,270.071325801769,0.89,0,10,356.03,"",NA,2019-12-04 04:00:00
"871","Eureka",2019-12-04 05:00:00,"Overcast",0,0,31.93,24.94,16.2,0.52,999.31,7.75,7.53,257.032032199926,0.91,0,10,357.26,"",NA,2019-12-04 05:00:00
"872","Eureka",2019-12-04 06:00:00,"Mostly Cloudy",0,0,29.34,20.58,17.89,0.61,999.58,9.66,9.67,201.071126879009,0.7,0,10,361.76,"",NA,2019-12-04 06:00:00
"873","Eureka",2019-12-04 07:00:00,"Mostly Cloudy",0,0,29.75,21.38,19.47,0.65,999.7,8.52,8.62,221.065259099354,0.7,0,10,363.67,"",NA,2019-12-04 07:00:00
"874","Eureka",2019-12-04 08:00:00,"Mostly Cloudy",0,0,31.8,23.59,21.26,0.65,999.92,9.8,9.62,211.033677346598,0.74,0,10,365.77,"",NA,2019-12-04 08:00:00
"875","Eureka",2019-12-04 09:00:00,"Overcast",0,0,32.96,25.68,21.68,0.63,999.65,8.68,8.68,221.098243233314,0.96,1,10,367.72,"",NA,2019-12-04 09:00:00
"876","Eureka",2019-12-04 10:00:00,"Overcast",0,0,35.28,28.09,25.18,0.67,999.39,9.26,9.16,230.005415667025,0.94,1,10,369.75,"",NA,2019-12-04 10:00:00
"877","Eureka",2019-12-04 11:00:00,"Overcast",5e-04,0.06,36.95,30.62,27.17,0.67,998.72,8.26,8.25,241.002285294428,0.93,1,10,371.51,"rain",NA,2019-12-04 11:00:00
"878","Eureka",2019-12-04 12:00:00,"Overcast",0.0012,0.06,37.2,31.34,26.97,0.66,998.23,7.68,7.59,239.013327618542,0.94,1,9.967,376.27,"rain",NA,2019-12-04 12:00:00
"879","Eureka",2019-12-04 13:00:00,"Overcast",0.0017,0.06,37.39,30.99,27.09,0.66,998.04,8.58,8.53,220.027086497979,0.93,0,9.969,380.25,"rain",NA,2019-12-04 13:00:00
"880","Eureka",2019-12-04 14:00:00,"Overcast",0.0027,0.07,37.35,31.73,27.38,0.68,997.95,7.15,7.24,212.049153068052,0.93,0,10,384.38,"rain",NA,2019-12-04 14:00:00
"881","Eureka",2019-12-04 15:00:00,"Overcast",5e-04,0.02,37.21,31.82,29.05,0.72,997.62,7.22,7.13,201.066972404547,0.93,0,10,387.51,"rain",NA,2019-12-04 15:00:00
"882","Eureka",2019-12-04 16:00:00,"Overcast",0,0,37.27,31.58,28.78,0.72,998.15,7.33,7.25,220.065332918549,0.93,0,10,389.38,"",NA,2019-12-04 16:00:00
"883","Eureka",2019-12-04 17:00:00,"Overcast",0,0,37.47,32.63,29.04,0.72,998.08,6.21,6.28,221.015919225843,0.94,0,10,390.49,"",NA,2019-12-04 17:00:00
"884","Eureka",2019-12-04 18:00:00,"Overcast",0,0,37.67,30.77,28.81,0.7,998.15,9.55,9.3,222.053069000039,0.94,0,10,388.73,"",NA,2019-12-04 18:00:00
"885","Eureka",2019-12-04 19:00:00,"Overcast",0,0,39.69,36.68,28.87,0.64,998.39,4.31,4.34,278.017307819906,0.94,0,10,385.96,"",NA,2019-12-04 19:00:00
"886","Eureka",2019-12-04 20:00:00,"Overcast",0,0,38.52,34.01,28.92,0.68,997.83,6.4,6.3,253.027650892573,0.95,0,10,381.94,"",NA,2019-12-04 20:00:00
"887","Eureka",2019-12-04 21:00:00,"Overcast",0,0,38.22,32.54,28.62,0.68,998.12,7.92,7.98,270.040131076088,0.94,0,10,377.9,"",NA,2019-12-04 21:00:00
"888","Eureka",2019-12-04 22:00:00,"Overcast",0,0,37.45,31.34,27.44,0.68,998.01,7.97,7.96,269.047441253108,0.94,0,10,373.91,"",NA,2019-12-04 22:00:00
"889","Eureka",2019-12-04 23:00:00,"Mostly Cloudy",0,0,36.81,30.15,28.65,0.72,997.66,9.1,9.04,270.038167515072,0.73,0,10,370.33,"",NA,2019-12-04 23:00:00
"890","Eureka",2019-12-05 00:00:00,"Overcast",0,0,36.6,29.15,28.37,0.72,997.82,10.38,10.11,269.041938076362,0.94,0,10,372.06,"",NA,2019-12-05 00:00:00
"891","Eureka",2019-12-05 01:00:00,"Partly Cloudy",0,0,36.43,29.61,28.46,0.72,998.11,9.34,9.27,283.097367149429,0.44,0,10,373.07,"",NA,2019-12-05 01:00:00
"892","Eureka",2019-12-05 02:00:00,"Clear",0,0,36.18,29.22,28.51,0.73,998.31,9.39,9.12,260.069400288657,0.22,0,10,374.96,"",NA,2019-12-05 02:00:00
"893","Eureka",2019-12-05 03:00:00,"Partly Cloudy",0,0,36.42,31.23,28.28,0.73,998.65,6.24,6.24,260.032505199159,0.43,0,10,375.54,"",NA,2019-12-05 03:00:00
"894","Eureka",2019-12-05 04:00:00,"Partly Cloudy",0,0,36.45,29.98,28.27,0.72,999.13,8.39,8.29,269.013512262758,0.43,0,10,373.22,"",NA,2019-12-05 04:00:00
"895","Eureka",2019-12-05 05:00:00,"Partly Cloudy",0,0,36.2,29.05,28.29,0.73,999.92,9.11,9.07,259.023218752251,0.42,0,9.984,369.56,"",NA,2019-12-05 05:00:00
"896","Eureka",2019-12-05 06:00:00,"Clear",0,0,36.36,28.81,28.35,0.72,1000.55,10.76,10.6,269.076898745774,0.19,0,9.998,366.1,"",NA,2019-12-05 06:00:00
"897","Eureka",2019-12-05 07:00:00,"Clear",0,0,36.43,29.79,28.58,0.72,1001.03,9.37,9.31,261.099964833743,0.18,0,9.932,359.27,"",NA,2019-12-05 07:00:00
"898","Eureka",2019-12-05 08:00:00,"Clear",0,0,38.98,32.5,28.57,0.67,1001.66,9,9.16,271.030217578183,0.17,0,10,357.54,"",NA,2019-12-05 08:00:00
"899","Eureka",2019-12-05 09:00:00,"Clear",0,0,41.35,34.96,28.7,0.61,1001.95,11.19,11.24,272.009228036485,0.17,1,10,354.93,"",NA,2019-12-05 09:00:00
"900","Eureka",2019-12-05 10:00:00,"Clear",3e-04,0.01,42.49,36.55,28.86,0.58,1002.11,11.2,11.15,281.036643698192,0.17,1,10,350.14,"rain",NA,2019-12-05 10:00:00
"901","Eureka",2019-12-05 11:00:00,"Clear",5e-04,0.01,43.71,37.21,27.32,0.52,1002.17,13.53,13.34,282.096447386904,0.17,1,10,344.66,"rain",NA,2019-12-05 11:00:00
"902","Eureka",2019-12-05 12:00:00,"Clear",0.001,0.01,44.51,37.93,27.1,0.5,1002.37,13.55,13.46,300.027776805267,0.2,1,10,340.7,"rain",NA,2019-12-05 12:00:00
"903","Eureka",2019-12-05 13:00:00,"Mostly Cloudy",8e-04,0.01,43.83,36.79,25.33,0.48,1003.48,15.04,14.88,270.076567151738,0.7,1,10,332.36,"rain",NA,2019-12-05 13:00:00
"904","Eureka",2019-12-05 14:00:00,"Mostly Cloudy",8e-04,0.02,42.48,35.6,25.23,0.51,1004.35,12.93,12.96,280.054346055346,0.69,0,10,332.81,"rain",NA,2019-12-05 14:00:00
"905","Eureka",2019-12-05 15:00:00,"Mostly Cloudy",4e-04,0.02,42.41,35.71,25.26,0.51,1005.75,12.46,18.64,271.048134045019,0.69,0,10,333.13,"rain",NA,2019-12-05 15:00:00
"906","Eureka",2019-12-05 16:00:00,"Mostly Cloudy",3e-04,0.02,40.54,32.11,21.48,0.47,1007.21,15.57,22.53,288.004027959746,0.69,0,10,332.78,"rain",NA,2019-12-05 16:00:00
"907","Eureka",2019-12-05 17:00:00,"Mostly Cloudy",0,0,38.91,30.21,18.66,0.43,1008.44,16.1,15.96,282.0239170463,0.68,0,10,332.68,"",NA,2019-12-05 17:00:00
"908","Eureka",2019-12-05 18:00:00,"Clear",0,0,37.41,28.04,18.04,0.45,1009.24,16.89,16.85,271.04643037898,0.18,0,10,333.61,"",NA,2019-12-05 18:00:00
"909","Eureka",2019-12-05 19:00:00,"Partly Cloudy",0,0,36.86,29.27,18,0.46,1010.19,11.6,11.52,282.042802204362,0.4,0,10,334.66,"",NA,2019-12-05 19:00:00
"910","Eureka",2019-12-05 20:00:00,"Mostly Cloudy",0,0,35.55,26.23,18.26,0.49,1011.14,14.91,14.98,282.01029361227,0.68,0,10,339.75,"",NA,2019-12-05 20:00:00
"911","Eureka",2019-12-05 21:00:00,"Mostly Cloudy",0,0,35.37,25.6,17.91,0.49,1012.21,15.16,15.26,282.049432444603,0.67,0,10,343.59,"",NA,2019-12-05 21:00:00
"912","Eureka",2019-12-05 22:00:00,"Clear",0,0,33.36,24.15,15.92,0.49,1013.42,12.73,12.91,289.090951194509,0.17,0,10,344.6,"",NA,2019-12-05 22:00:00
"913","Eureka",2019-12-05 23:00:00,"Clear",0,0,31.94,21.56,14.28,0.48,1014.33,14.61,14.68,292.062117261319,0.01,0,10,344.05,"",NA,2019-12-05 23:00:00
"914","Eureka",2019-12-06 00:00:00,"Clear",0,0,31.66,21.63,14.2,0.49,1015.23,13.37,13.23,291.062182724411,0,0,10,343.23,"",NA,2019-12-06 00:00:00
"915","Eureka",2019-12-06 01:00:00,"Clear",0,0,30.4,20.97,14.5,0.52,1016.23,11.08,11.11,280.07852264447,0,0,10,344.96,"",NA,2019-12-06 01:00:00
"916","Eureka",2019-12-06 02:00:00,"Clear",0,0,31.52,22.22,15.91,0.53,1017.21,11.05,10.91,271.097679921869,0,0,10,343.75,"",NA,2019-12-06 02:00:00
"917","Eureka",2019-12-06 03:00:00,"Clear",0,0,30.22,20.67,16.08,0.56,1017.29,11.35,11.14,270.013126335999,0,0,10,343.53,"",NA,2019-12-06 03:00:00
"918","Eureka",2019-12-06 04:00:00,"Clear",0,0,29.91,21.19,16.08,0.56,1018.04,9.64,9.67,256.01930230947,0,0,10,344.15,"",NA,2019-12-06 04:00:00
"919","Eureka",2019-12-06 05:00:00,"Clear",0,0,31.09,24.19,16.2,0.53,1018.36,7.3,7.13,258.001987250662,0,0,10,345.48,"",NA,2019-12-06 05:00:00
"920","Eureka",2019-12-06 06:00:00,"Partly Cloudy",0,0,29.49,20.97,15.83,0.56,1018.58,9.53,9.48,221.095943763901,0.38,0,10,346.4,"",NA,2019-12-06 06:00:00
"921","Eureka",2019-12-06 07:00:00,"Mostly Cloudy",0,0,29.79,20.53,17.43,0.6,1018.88,11.38,11.56,221.007240268968,0.65,0,10,348.37,"",NA,2019-12-06 07:00:00
"922","Eureka",2019-12-06 08:00:00,"Mostly Cloudy",0,0,31.57,23.78,17.5,0.56,1018.92,8.69,8.72,221.053786158937,0.66,0,10,348.9,"",NA,2019-12-06 08:00:00
"923","Eureka",2019-12-06 09:00:00,"Mostly Cloudy",0,0,33.56,25.55,19.39,0.56,1018.8,9.57,9.64,229.048028108133,0.67,1,10,349.25,"",NA,2019-12-06 09:00:00
"924","Eureka",2019-12-06 10:00:00,"Overcast",0,0,34.84,25.98,19.54,0.53,1018.23,13.14,12.99,221.062657511604,0.91,1,10,348.29,"",NA,2019-12-06 10:00:00
"925","Eureka",2019-12-06 11:00:00,"Overcast",0,0,35.36,27.81,20.98,0.56,1016.96,9.95,9.88,229.029106074302,0.93,1,10,347,"",NA,2019-12-06 11:00:00
"926","Eureka",2019-12-06 12:00:00,"Overcast",0,0,35.38,27.71,19.98,0.53,1016.63,10.89,10.96,221.093247967356,0.95,1,10,346.45,"",NA,2019-12-06 12:00:00
"927","Eureka",2019-12-06 13:00:00,"Overcast",0,0,35.49,30.56,21.21,0.56,1015.43,5.77,5.6,192.032429011018,0.96,1,10,340.43,"",NA,2019-12-06 13:00:00
"928","Eureka",2019-12-06 14:00:00,"Overcast",0,0,33.58,27.75,24.83,0.71,1015.25,6.41,6.47,198.03922822312,0.99,0,2.921,341.61,"",NA,2019-12-06 14:00:00
"929","Eureka",2019-12-06 15:00:00,"Light Snow",0.009,0.93,33.45,30.28,26.72,0.77,1014.63,3.49,3.4,92.0627784137792,0.99,0,2.051,343.69,"snow",0.0474,2019-12-06 15:00:00
"930","Eureka",2019-12-06 16:00:00,"Light Snow",0.0088,0.97,33.56,29.45,28.52,0.82,1013.87,4.44,4.38,101.019880836097,0.98,0,5.378,346.02,"snow",0.0481,2019-12-06 16:00:00
"931","Eureka",2019-12-06 17:00:00,"Drizzle",0.0015,0.94,34.99,32.1,30,0.82,1013.62,3.33,3.37,92.062220299403,0.97,0,8.918,349.05,"rain",NA,2019-12-06 17:00:00
"932","Eureka",2019-12-06 18:00:00,"Drizzle",0.0077,0.89,36.36,36.57,30.14,0.78,1013.29,0.44,0.36,56.0826541797761,0.97,0,9.827,351.94,"rain",NA,2019-12-06 18:00:00
"933","Eureka",2019-12-06 19:00:00,"Overcast",0,0,36.38,33.42,30.21,0.78,1013.59,3.73,3.69,290.003491130221,0.98,0,9.845,351.99,"",NA,2019-12-06 19:00:00
"934","Eureka",2019-12-06 20:00:00,"Overcast",0,0,35.06,28.87,28.51,0.78,1014.31,7.54,7.49,313.067763578532,0.96,0,8.969,355.19,"",NA,2019-12-06 20:00:00
"935","Eureka",2019-12-06 21:00:00,"Overcast",0,0,33.26,25.37,28.28,0.82,1015.83,9.56,9.51,312.088170681293,0.97,0,7.279,357.83,"",NA,2019-12-06 21:00:00
"936","Eureka",2019-12-06 22:00:00,"Mostly Cloudy",0,0,32.93,23.77,26.72,0.78,1017.04,12.89,12.59,323.062631750751,0.73,0,10,358.92,"",NA,2019-12-06 22:00:00
"937","Eureka",2019-12-06 23:00:00,"Clear",0,0,32.88,22.8,24.96,0.73,1017.91,14.64,21.06,312.02993127203,0.06,0,10,359.4,"",NA,2019-12-06 23:00:00
"938","Eureka",2019-12-07 00:00:00,"Clear",0,0,31.99,21.39,23.46,0.71,1018.72,14.33,14.36,320.086082458847,0.03,0,10,359.62,"",NA,2019-12-07 00:00:00
"939","Eureka",2019-12-07 01:00:00,"Clear",0,0,30.31,21.42,21.75,0.7,1019.96,10.65,10.56,320.028693644804,0.02,0,10,359.71,"",NA,2019-12-07 01:00:00
"940","Eureka",2019-12-07 02:00:00,"Mostly Cloudy",0,0,30.13,19.95,21.63,0.71,1020.84,12.44,12.29,320.053886701032,0.68,0,10,359.93,"",NA,2019-12-07 02:00:00
"941","Eureka",2019-12-07 03:00:00,"Clear",0,0,28.63,19.84,18.2,0.65,1021.75,8.83,8.93,322.039108914376,0.18,0,10,360.19,"",NA,2019-12-07 03:00:00
"942","Eureka",2019-12-07 04:00:00,"Clear",0,0,28.05,17.52,16.49,0.62,1022.46,12.8,12.49,313.012638669645,0.18,0,10,360.47,"",NA,2019-12-07 04:00:00
"943","Eureka",2019-12-07 05:00:00,"Clear",0,0,28.16,17.39,16.38,0.61,1023.27,12.65,12.66,312.015262886939,0.17,0,10,360.6,"",NA,2019-12-07 05:00:00
"944","Eureka",2019-12-07 06:00:00,"Clear",0,0,27.7,17.38,16.33,0.62,1024.28,12.17,18.53,320.094979460815,0.17,0,10,361.89,"",NA,2019-12-07 06:00:00
"945","Eureka",2019-12-07 07:00:00,"Clear",0,0,28,17.29,14.84,0.57,1025.01,12.58,12.52,321.063387058849,0.18,0,10,364.74,"",NA,2019-12-07 07:00:00
"946","Eureka",2019-12-07 08:00:00,"Clear",0,0,29.51,19.08,14.61,0.53,1025.89,12.82,12.8,304.095704790477,0.18,0,10,366.71,"",NA,2019-12-07 08:00:00
"947","Eureka",2019-12-07 09:00:00,"Clear",0,0,29.85,18.98,14.34,0.53,1026.36,13.67,13.71,313.010635628266,0.18,1,9.871,368.93,"",NA,2019-12-07 09:00:00
"948","Eureka",2019-12-07 10:00:00,"Clear",0,0,31.32,21.79,14.48,0.49,1026.32,11.83,11.73,312.043802383434,0.17,1,10,370.62,"",NA,2019-12-07 10:00:00
"949","Eureka",2019-12-07 11:00:00,"Clear",0,0,33.05,24.12,16.1,0.5,1026.07,11.73,11.64,303.005617371732,0.16,1,10,372.13,"",NA,2019-12-07 11:00:00
"950","Eureka",2019-12-07 12:00:00,"Clear",0,0,33.33,25.22,16.03,0.49,1025.89,10.22,10.37,292.075136976705,0.16,1,10,374.76,"",NA,2019-12-07 12:00:00
"951","Eureka",2019-12-07 13:00:00,"Clear",0,0,34.74,25.91,14.5,0.43,1026.18,12.51,12.37,301.036994269948,0.17,0,10,381.57,"",NA,2019-12-07 13:00:00
"952","Eureka",2019-12-07 14:00:00,"Partly Cloudy",0,0,33.55,24.77,14.17,0.45,1026.84,11.54,11.46,292.075786668694,0.39,0,10,383.6,"",NA,2019-12-07 14:00:00
"953","Eureka",2019-12-07 15:00:00,"Partly Cloudy",0,0,33.43,23.8,12.86,0.42,1027.7,13.31,13.28,291.056458082826,0.39,0,10,386.78,"",NA,2019-12-07 15:00:00
"954","Eureka",2019-12-07 16:00:00,"Mostly Cloudy",0,0,31.88,22.01,12.62,0.45,1028.37,12.52,12.55,293.064812738913,0.67,0,10,392.13,"",NA,2019-12-07 16:00:00
"955","Eureka",2019-12-07 17:00:00,"Partly Cloudy",0,0,30.28,21.24,11.2,0.45,1029.3,10.37,10.48,303.039073564079,0.4,0,10,398.49,"",NA,2019-12-07 17:00:00
"956","Eureka",2019-12-07 18:00:00,"Clear",0,0,29.94,21.95,12.4,0.48,1030.06,8.55,8.43,313.072570441495,0.17,0,10,402.72,"",NA,2019-12-07 18:00:00
"957","Eureka",2019-12-07 19:00:00,"Clear",0,0,29.27,20.91,12.74,0.5,1030.54,9.21,9.2,311.074934865042,0,0,10,400.86,"",NA,2019-12-07 19:00:00
"958","Eureka",2019-12-07 20:00:00,"Clear",0,0,28.28,19.67,12.52,0.51,1031.26,8.88,8.87,304.065572896679,0,0,10,399.76,"",NA,2019-12-07 20:00:00
"959","Eureka",2019-12-07 21:00:00,"Clear",0,0,27.91,20.85,12.44,0.53,1031.53,6.58,6.38,311.017128188636,0,0,10,398.59,"",NA,2019-12-07 21:00:00
"960","Eureka",2019-12-07 22:00:00,"Clear",0,0,26.44,19.82,12.5,0.55,1031.79,5.7,5.67,296.01959119128,0,0,10,397.57,"",NA,2019-12-07 22:00:00
"961","Eureka",2019-12-07 23:00:00,"Clear",0,0,26.12,17.29,12.18,0.55,1031.77,8.49,8.5,289.076836187368,0,0,10,396.31,"",NA,2019-12-07 23:00:00
"962","Eureka",2019-12-08 00:00:00,"Clear",0,0,25.94,17.7,11.97,0.55,1031.95,7.39,7.5,298.085941786929,0,0,10,392.21,"",NA,2019-12-08 00:00:00
"963","Eureka",2019-12-08 01:00:00,"Clear",0,0,24.36,17.66,12.1,0.59,1032.51,5.49,5.41,288.030314049603,0,0,10,386.96,"",NA,2019-12-08 01:00:00
"964","Eureka",2019-12-08 02:00:00,"Clear",0,0,24.39,15.68,11.55,0.58,1032.86,7.58,7.52,298.041194393669,0,0,10,380.58,"",NA,2019-12-08 02:00:00
"965","Eureka",2019-12-08 03:00:00,"Clear",0,0,24.18,15.41,11.46,0.58,1032.92,7.72,7.44,289.044280665806,0,0,10,375.58,"",NA,2019-12-08 03:00:00
"966","Eureka",2019-12-08 04:00:00,"Clear",0,0,23.77,18.01,11.26,0.59,1032.97,4.37,4.33,299.062569368117,0,0,10,372.72,"",NA,2019-12-08 04:00:00
"967","Eureka",2019-12-08 05:00:00,"Clear",0,0,22.63,16.63,11.36,0.62,1033.16,4.25,4.47,296.020267681471,0,0,10,370.69,"",NA,2019-12-08 05:00:00
"968","Eureka",2019-12-08 06:00:00,"Clear",0,0,23.38,18.66,11.02,0.6,1033.86,3.68,3.46,296.033057391108,0.17,0,10,369.43,"",NA,2019-12-08 06:00:00
"969","Eureka",2019-12-08 07:00:00,"Clear",0,0,24.02,18.07,14.77,0.68,1034.39,4.67,4.47,204.092254533232,0.16,0,10,366.27,"",NA,2019-12-08 07:00:00
"970","Eureka",2019-12-08 08:00:00,"Clear",0,0,26.02,19.38,15.76,0.65,1034.41,5.34,5.3,200.058351436035,0.18,0,10,362.96,"",NA,2019-12-08 08:00:00
"971","Eureka",2019-12-08 09:00:00,"Clear",0,0,29.55,21.65,12.47,0.49,1034.26,8.4,8.33,211.076591980216,0.17,1,10,360.66,"",NA,2019-12-08 09:00:00
"972","Eureka",2019-12-08 10:00:00,"Clear",0,0,31.6,23.45,10.92,0.42,1033.38,10,10.07,229.025444717639,0.17,1,10,360.24,"",NA,2019-12-08 10:00:00
"973","Eureka",2019-12-08 11:00:00,"Partly Cloudy",0,0,34.83,27.99,10.99,0.37,1032.45,8.39,8.39,211.062611501281,0.39,1,10,360.71,"",NA,2019-12-08 11:00:00
"974","Eureka",2019-12-08 12:00:00,"Mostly Cloudy",0,0,37.05,29.32,10.86,0.34,1031.44,10.45,10.5,210.036910690747,0.65,1,10,357.46,"",NA,2019-12-08 12:00:00
"975","Eureka",2019-12-08 13:00:00,"Mostly Cloudy",0,0,35.57,26.59,11.15,0.36,1030.86,13.45,13.37,200.058439309424,0.66,1,10,355.05,"",NA,2019-12-08 13:00:00
"976","Eureka",2019-12-08 14:00:00,"Overcast",0,0,35.57,27.17,15.9,0.45,1030.59,11.31,11.27,210.015820547534,0.9,0,10,352.07,"",NA,2019-12-08 14:00:00
"977","Eureka",2019-12-08 15:00:00,"Overcast",0,0,35.42,27.46,19.46,0.52,1030.96,10.4,10.49,201.049706811103,0.91,0,10,349.6,"",NA,2019-12-08 15:00:00
"978","Eureka",2019-12-08 16:00:00,"Overcast",0,0,35.21,28.26,21.01,0.56,1031.05,8.84,8.66,201.006492602561,0.91,0,10,348.85,"",NA,2019-12-08 16:00:00
"979","Eureka",2019-12-08 17:00:00,"Overcast",0,0,35.37,28,23.08,0.61,1030.38,9.73,9.64,201.013287486243,0.92,0,10,348.94,"",NA,2019-12-08 17:00:00
"980","Eureka",2019-12-08 18:00:00,"Overcast",0,0,35.3,27.44,24.76,0.65,1029.83,10.94,10.59,211.063975690629,0.9,0,10,349.16,"",NA,2019-12-08 18:00:00
"981","Eureka",2019-12-08 19:00:00,"Clear",0,0,35.16,27.47,25.13,0.66,1029.15,10.68,10.46,211.074037583209,0.2,0,10,347.28,"",NA,2019-12-08 19:00:00
"982","Eureka",2019-12-08 20:00:00,"Clear",0,0,35.29,27.44,26.48,0.7,1028.67,10.79,10.69,212.066659853131,0.21,0,10,348.19,"",NA,2019-12-08 20:00:00
"983","Eureka",2019-12-08 21:00:00,"Overcast",0,0,38.28,31.46,28.4,0.68,1027.78,10.54,10.43,200.039337713033,0.95,0,10,348.89,"",NA,2019-12-08 21:00:00
"984","Eureka",2019-12-08 22:00:00,"Overcast",0,0,39.04,31.56,30.31,0.71,1027.55,11.98,11.88,220.049301793161,0.96,0,10,349.61,"",NA,2019-12-08 22:00:00
"985","Eureka",2019-12-08 23:00:00,"Overcast",0,0,40.64,32.08,30.48,0.67,1026.68,15.95,16.06,209.021094912446,0.97,0,10,349.84,"",NA,2019-12-08 23:00:00
"986","Eureka",2019-12-09 00:00:00,"Overcast",0,0,42.09,33.72,32.24,0.68,1025.79,17.68,17.52,201.032853919286,0.98,0,10,351.05,"",NA,2019-12-09 00:00:00
"987","Eureka",2019-12-09 01:00:00,"Overcast",0,0,42.48,35.11,33.95,0.72,1025.69,14.44,14.35,211.020951561369,0.95,0,10,349.57,"",NA,2019-12-09 01:00:00
"988","Eureka",2019-12-09 02:00:00,"Overcast",0,0,42.11,35.18,33.77,0.72,1025.43,13.16,13.19,210.022828007617,0.94,0,10,346.91,"",NA,2019-12-09 02:00:00
"989","Eureka",2019-12-09 03:00:00,"Overcast",0,0,43.99,36.8,35.86,0.73,1024.64,15.58,15.47,192.087253146331,0.96,0,10,345.66,"",NA,2019-12-09 03:00:00
"990","Eureka",2019-12-09 04:00:00,"Mostly Cloudy",0,0,44.41,38.23,37.4,0.77,1024.34,11.84,11.91,191.012696846025,0.78,0,9.999,345.13,"",NA,2019-12-09 04:00:00
"991","Eureka",2019-12-09 05:00:00,"Overcast",0,0,44.17,41.98,37.79,0.78,1024.22,4.41,4.43,211.024752495762,1,0,9.792,345.51,"",NA,2019-12-09 05:00:00
"992","Eureka",2019-12-09 06:00:00,"Overcast",0,0,42.43,39.76,36.01,0.78,1023.65,4.52,4.57,144.013679959564,1,0,3.699,346.3,"",NA,2019-12-09 06:00:00
"993","Eureka",2019-12-09 07:00:00,"Drizzle",0.0063,0.91,43.1,39.01,37.97,0.82,1023.29,6.83,6.76,161.058226759369,1,0,4.23,346.64,"rain",NA,2019-12-09 07:00:00
